epoch,accuracy,learning_rate,loss,top3_acc,val_accuracy,val_loss,val_top3_acc
0,0.2432631105184555,0.0010000000474974513,1.930718183517456,0.5701045393943787,0.32234710454940796,1.7526987791061401,0.6565060019493103
1,0.28935977816581726,0.0010000000474974513,1.7886699438095093,0.6240813136100769,0.34044578671455383,1.7053383588790894,0.675176203250885
2,0.30891719460487366,0.0010000000474974513,1.7561737298965454,0.6427813172340393,0.3394932448863983,1.6786013841629028,0.6902267336845398
3,0.3165931701660156,0.0010000000474974513,1.7392709255218506,0.6535603404045105,0.3434939980506897,1.6644792556762695,0.6921318173408508
4,0.32479992508888245,0.0010000000474974513,1.7160078287124634,0.6636452674865723,0.3604496121406555,1.636187195777893,0.6986092329025269
5,0.3357422947883606,0.0010000000474974513,1.7026760578155518,0.6727094650268555,0.3579729497432709,1.6334028244018555,0.6965135931968689
6,0.3408460021018982,0.0010000000474974513,1.6902894973754883,0.6724236607551575,0.3726423978805542,1.6252585649490356,0.7127071619033813
7,0.34415319561958313,0.0010000000474974513,1.6771236658096313,0.6826719045639038,0.383120596408844,1.5900253057479858,0.7222328186035156
8,0.3544422686100006,0.0010000000474974513,1.6585980653762817,0.6886738538742065,0.36787959933280945,1.595155954360962,0.711945116519928
9,0.35930100083351135,0.0010000000474974513,1.6463011503219604,0.6924710273742676,0.3716898560523987,1.5913877487182617,0.7203276753425598
10,0.36403724551200867,0.0010000000474974513,1.6394058465957642,0.6984321475028992,0.38102495670318604,1.57816481590271,0.7197561264038086
11,0.368324339389801,0.0010000000474974513,1.6240037679672241,0.7032908797264099,0.38940751552581787,1.5669162273406982,0.731567919254303
12,0.36901846528053284,0.0010000000474974513,1.6180471181869507,0.7097011208534241,0.38826441764831543,1.5637871026992798,0.731567919254303
13,0.3771435618400574,0.0010000000474974513,1.613979697227478,0.7091703414916992,0.3913126289844513,1.5631245374679565,0.7353781461715698
14,0.37963417172431946,0.0010000000474974513,1.5954893827438354,0.7167646288871765,0.4099828600883484,1.5380656719207764,0.7496666312217712
15,0.38763678073883057,0.0010000000474974513,1.5915794372558594,0.7167646288871765,0.40941131114959717,1.5404391288757324,0.7468088865280151
16,0.39049485325813293,0.0010000000474974513,1.5774774551391602,0.7250122427940369,0.40712517499923706,1.5287178754806519,0.751000165939331
17,0.39437368512153625,0.0010000000474974513,1.571468472480774,0.7296668291091919,0.41074490547180176,1.5131969451904297,0.7471899390220642
18,0.4030703902244568,0.0010000000474974513,1.5592806339263916,0.7326882481575012,0.4174128472805023,1.5120253562927246,0.7504286766052246
19,0.4045402705669403,0.0010000000474974513,1.5533320903778076,0.7344030737876892,0.40712517499923706,1.5155442953109741,0.7492855787277222
